,C1,C2,G
1956-08-01,95.36383312258066,24.433785174290325,10.86088099451613
1956-09-01,68.33799076,10.498942972700002,7.884354099700001
1956-10-01,40.45655334290322,7.2573338520967745,32.91605102080646
1956-11-01,28.3319493184,6.162689802099999,55.312241140000005
1956-12-01,100.97239572193546,34.65616694129033,148.9831530870968
1957-01-01,45.34349306709678,9.632295213387094,68.47196293935484
1957-02-01,21.950613004821435,8.421228034607141,50.4545534582143
1957-03-01,42.63969090193548,7.155027824225807,70.17097375935482
1957-04-01,92.322360169,41.3463721996,100.28883312500001
1957-05-01,205.43415775161296,153.6965379425806,264.1231067758064
1957-06-01,88.471268977,65.39303867200002,45.237106977399996
1957-07-01,95.82055646129032,32.78086091254838,9.83782071580645
1957-08-01,99.1272334335484,19.2645904267742,9.835080375774194
1957-09-01,76.38941425699998,6.960280992599997,8.0089482265
1957-10-01,29.49245287383871,0.7060942816451615,25.276896457548382
1957-11-01,13.445782850499995,0.4974326122999999,31.025825363
1957-12-01,20.281256578741935,0.6873686247580645,37.91717157967743
1958-01-01,20.06294282283871,1.8036004645645163,39.762333868064516
1958-02-01,50.120819190000006,11.853634417392858,90.16893137571427
1958-03-01,41.34351006667742,9.219417315193548,63.49733233412902
1958-04-01,67.648947483,37.5462513322,78.71139571100001
1958-05-01,85.89139107774193,141.3650077974193,137.6290108867742
1958-06-01,74.577136049,72.651590453,37.25553170299999
1958-07-01,88.72307577774195,35.644516246258064,8.105925815419356
1958-08-01,97.36428134612906,20.115009283451613,9.296146836096776
1958-09-01,71.90591348199999,6.732802321699997,7.029185320300001
1958-10-01,35.36043432958065,4.31603555080645,26.822448235741934
1958-11-01,56.9593377405,28.331005423499995,104.460848583
1958-12-01,63.566754281612894,49.86505412032257,136.91652247838707
1959-01-01,76.15404949645158,51.3813756048387,156.11717163774196
1959-02-01,83.55492496928571,28.85992367282143,136.8007104889286
1959-03-01,60.66199384741934,12.358933545483872,85.29765073741933
1959-04-01,91.20856418700001,46.4821043505,78.0468937014
1959-05-01,153.8335549441935,64.89125196387096,119.17282076951614
1959-06-01,131.512876417,89.16975120300002,114.9616793455
1959-07-01,82.36548690290323,41.68970635741935,7.788046371677418
1959-08-01,94.76095831548388,22.595017012645158,10.373100468774192
1959-09-01,79.211660008,8.307219014899996,17.557389034899998
1959-10-01,53.02557962419354,24.453881001193547,71.85262909248388
1959-11-01,101.83682076099998,41.6946694177,165.030584316
1959-12-01,164.98673887548387,30.424168484806447,214.6142968596774
1960-01-01,86.36638334999996,10.838958274258065,115.99859356548386
1960-02-01,29.735618679,8.461855037999998,59.19197466
1960-03-01,51.041573440838704,17.029386407129028,78.40112832290323
1960-04-01,84.52578829499998,63.09937406499999,89.92392322810001
1960-05-01,126.97822262806454,74.34542507516127,99.4396321972258
1960-06-01,90.528959859,70.905384888,48.7550032697
1960-07-01,89.4538331196774,42.594018568064506,12.801041737354842
1960-08-01,91.44514687645162,25.726312222838704,8.40919011232258
1960-09-01,76.12512368499999,10.617873730100001,9.012308505199998
1960-10-01,33.300612072000014,1.9264590426774197,20.807401864935485
1960-11-01,26.420562145900004,6.867779292399999,49.941479159000004
1960-12-01,18.283548695225804,6.793302939967742,38.766676989677414
1961-01-01,26.225054108709674,11.4445734213871,54.998624447419346
1961-02-01,80.54120339571429,30.15845337096428,141.16959545464286
1961-03-01,96.7340031387097,21.332633704451617,143.28324582000002
1961-04-01,103.95114533699999,58.143925839999994,119.79914070800002
1961-05-01,183.11865542225806,116.32743436935482,212.988361773871
1961-06-01,132.192480745,128.64343592100002,147.98384242199998
1961-07-01,85.9279289448387,43.927650717096775,8.219193203419355
1961-08-01,97.29120561193548,24.3762380336129,8.541639880548393
1961-09-01,71.74545134899999,15.426074350700002,7.760703867800002
1961-10-01,32.22274499264516,2.4991901094193545,19.7793176295
1961-11-01,16.376576515,1.0052480685,33.0231069714
1961-12-01,22.08714066,4.472234932645161,40.602704811290316
1962-01-01,65.08307576612904,18.900125202483867,101.65748073
1962-02-01,57.594444166071426,9.963484880142857,88.75308902571426
1962-03-01,29.230293677419354,2.1895316857741935,40.2007882732258
1962-04-01,85.57351163399996,50.43891177129998,75.2869450138
1962-05-01,79.46986093548388,53.45489956258064,36.54882845690322
1962-06-01,96.022428177,64.052707914,50.0802317093
1962-07-01,98.07676975451614,28.754387958483875,8.523370947000004
1962-08-01,110.8558887716129,7.946986093548386,11.364190113774193
1962-09-01,69.300763558,17.088273269600002,7.836215459799999
1962-10-01,31.975200943064507,7.958860900354839,36.49310820958064
1962-11-01,39.31322258499999,19.3356870265,79.183343161
1962-12-01,50.463361694032265,40.9552952287742,112.75585786064514
1963-01-01,39.55589491896775,17.79394127612904,74.27234934096774
1963-02-01,64.07596818117858,39.33108916703571,134.93988911464288
1963-03-01,41.242117485483874,10.807901087225805,61.46582692354838
1963-04-01,56.21838024400001,37.7199279938,69.36306062139998
1963-05-01,90.93361673709677,73.55072646580646,76.77519323709676
1963-06-01,86.42301704399999,50.5323573664,15.360001707699997
1963-07-01,118.16346219096775,7.734153017709675,9.214850081806452
1963-08-01,106.4804791867742,16.67953632967742,8.217366310064515
1963-09-01,54.41554098499999,31.672393369500007,5.794098843650001
1963-10-01,25.785686256870967,6.0351421977096775,18.996037103612903
1963-11-01,16.0499888796,2.3616250398000003,34.2813188731
1963-12-01,16.088536329387093,1.9255455959999999,34.16290573548387
1964-01-01,19.234446686419357,4.60285780751613,41.123369417419354
1964-02-01,22.170138315000003,3.7593055499999997,43.00254972
1964-03-01,46.229536344193555,3.279273571935483,44.43187328303225
1964-04-01,74.09574964999999,36.8383301572,22.116401401899996
1964-05-01,80.29196294516127,53.648550258193545,31.398816089612907
1964-06-01,108.59510824499998,103.299857856,117.345013968
1964-07-01,118.4740340612903,38.21038796312904,38.85802165741936
1964-08-01,93.62828443548383,24.482197848193547,12.836666157774191
1964-09-01,67.26195057399998,17.994412373599996,12.290455492900003
1964-10-01,42.42685782609678,6.899262754548387,33.32527513229032
1964-11-01,19.9765916636,2.1577437413999996,37.831307591999995
1964-12-01,45.11513139774193,21.28878826393548,86.40292121709676
1965-01-01,80.5751314151613,36.707768178774195,148.23412681161287
1965-02-01,109.55585841107144,56.957315108571436,206.41970147035718
1965-03-01,103.4935085516129,37.24761516512903,150.55428137225803
1965-04-01,107.67009124300002,67.0222012694,113.531678572
1965-05-01,112.59143745870968,84.62170019612903,101.31950545935482
1965-06-01,100.62863528899999,80.23106649999998,74.39496433330001
1965-07-01,91.54562601096772,38.176590436064515,11.331306033387099
1965-08-01,89.42642971935484,33.7016151633871,15.270088106419355
1965-09-01,75.096278244,10.711319325200002,9.3134109783
1965-10-01,41.66412985045161,3.7140741903870973,26.10630604064515
1965-11-01,13.5184627578,1.8141659978000002,31.7016541114
1965-12-01,13.393868630999998,1.1856537872903226,30.37575581090322
1966-01-01,11.748751164967743,0.8787357036774192,28.43924885477419
1966-02-01,14.259555096428572,0.8656864654285715,31.753298646642854
1966-03-01,37.287806818935486,4.955448225,48.88492583545162
1966-04-01,75.738126776,49.309069576,63.550555827200014
1966-05-01,64.87298303032259,78.31891812193551,45.96280991438709
1966-06-01,73.01027051499999,45.92048688499998,9.7343881037
1966-07-01,96.95323034129034,23.757834633000005,12.284944364612905
1966-08-01,92.93406496064514,26.47716539167742,10.360312215290323
1966-09-01,66.110398796,14.2839615217,7.9693046407
1966-10-01,31.199684713935472,3.7807557978387107,20.560771262032258
1966-11-01,16.6682400391,2.3200936642,35.509326138
1966-12-01,38.46706647948387,18.496381771064513,78.94919632935485
1967-01-01,39.590605892709675,9.72272643445161,66.50805258290323
1967-02-01,56.370751849285725,12.729434042464288,89.85542342678569
1967-03-01,32.58721021693548,6.381338488451613,34.834289043387095
1967-04-01,68.224723372,12.55380217,15.846107581199997
1967-05-01,87.88270483451613,77.23739725587096,78.75097840035484
1967-06-01,117.486598203,126.34033236500001,146.39809899000005
1967-07-01,89.85574965774191,41.84499229258064,14.388612062709676
1967-08-01,95.90276666225807,25.03117930132258,9.918204023419353
1967-09-01,67.290267421,22.1900252041,8.1590275156
1967-10-01,35.34033850267741,16.83390881816129,32.10034313787097
1967-11-01,29.122933244600002,16.1103981532,59.418183955
1967-12-01,57.3799799354516,19.57607574377419,91.4999536770968
1968-01-01,76.32760436516126,27.43719784964516,118.97642973387097
1968-02-01,105.32890640999999,50.11398408899999,173.60180097000006
1968-03-01,120.44707888451612,58.73096757135482,186.0782226570967
1968-04-01,60.201616722000004,34.69946431380001,17.193989498400004
1968-05-01,72.14401858258063,52.84289028870967,17.366448231096772
1968-06-01,93.549423539,41.75602258619999,24.685683319699994
1968-07-01,101.63007732967743,26.78134313525807,7.603530142838711
1968-08-01,82.45683157064516,32.66119939780645,13.735497688354837
1968-09-01,65.23257653900001,13.659103097900005,10.4810089696
1968-10-01,37.408381780354844,7.450984547709676,29.83773571790323
1968-11-01,32.347278223,14.803103716699999,64.052707914
1968-12-01,35.35129986280645,11.09746368396774,64.2600603097742
1969-01-01,38.59312212096775,18.965893363258065,70.82865536709676
1969-02-01,32.97901359535714,6.302521089428573,52.537864344642855
1969-03-01,67.69553326354838,15.394316854548384,101.7670943312903
1969-04-01,120.77135245500004,65.043797559,151.67447148100004
1969-05-01,149.50381769322578,146.5077125912903,209.06967552774188
1969-06-01,135.36396760900004,95.73925970699997,126.33844457519997
1969-07-01,94.51432771258064,32.82013911967742,8.881442044548388
1969-08-01,94.67874811451614,23.966100475451604,10.859967547838709
1969-09-01,63.429737280000005,20.076644522999995,10.969002632900002
1969-10-01,29.56370171467742,6.334752707903224,20.66855796996774
1969-11-01,16.1575928982,5.989013140500001,30.4424983148
1969-12-01,19.55597991687097,2.6526491512258064,34.17204020225807
1970-01-01,16.39362751964516,7.313967546096776,38.38485627851613
1970-02-01,34.67499046746429,8.870252322749998,64.91637174750001
1970-03-01,39.99434932412902,14.925718709032264,66.43497684870967
1970-04-01,56.12399075399999,28.9275470003,33.112776986899995
1970-05-01,78.57468319161292,83.52556418322581,65.79008349445162
1970-06-01,75.48327515300001,98.835234979,62.922865718699974
1970-07-01,93.92972183903223,36.27296756032257,13.319879450129033
1970-08-01,98.99935089870966,21.614888727774193,10.583193204580647
1970-09-01,69.121423527,13.9045157719,9.978856882799999
1970-10-01,29.387406505935484,6.543018550354839,21.370085018225808
1970-11-01,16.6654083544,5.786075736999999,34.892018873400005
1970-12-01,16.138775896645157,5.805867081677417,39.36955179677419
1971-01-01,51.14844670209678,15.303885633483869,95.35652554916129
1971-02-01,73.1484836967857,38.532149555249994,141.4021981264286
1971-03-01,45.60839260354838,9.042208659774193,60.78074191548386
1971-04-01,121.583102069,54.1559698875,132.79657348100002
1971-05-01,153.9797064125806,140.9996291264516,208.36632158612903
1971-06-01,147.568528666,98.54262756000001,153.38292124999998
1971-07-01,82.1279907667742,73.08486866032257,38.69725504219355
1971-08-01,94.44125197838709,35.88840650912903,13.123488414483873
1971-09-01,69.933173141,12.921921181,14.794608662600005
1971-10-01,44.42182536958064,13.597567240064516,35.18961980090323
1971-11-01,34.801404962999996,5.533111903800001,56.737522438999996
1971-12-01,34.41867080516129,5.42495981719355,55.290927384193544
1972-01-01,58.78029369193549,9.630468320032257,85.67216387516127
1972-02-01,95.09578377,40.32807234299999,156.68004377999998
1972-03-01,236.60095838516128,136.36845447193548,410.6308193670968
1972-04-01,250.06607585700002,110.01095059500001,320.01812689599996
1972-05-01,223.52953643129032,146.8639567954839,285.97275129967744
1972-06-01,199.13350705300002,176.196860983,276.16476984200006
1972-07-01,87.14281302580645,79.49726433580646,47.62710976064515
1972-08-01,89.10672338225807,38.18207111612902,15.960653794548385
1972-09-01,76.43660900200003,24.023069099899992,22.2504344777
1972-10-01,47.325672357096764,11.37241113387097,38.93201083829033
1972-11-01,26.372423506000008,5.5708676998,46.760553346
1972-12-01,50.61408039580646,22.677227213612905,90.69612060096773
1973-01-01,65.94171564290322,29.888888731838712,119.36921180516131
1973-02-01,29.423226664928567,4.300115480142858,50.373648181071424
1973-03-01,28.80006029235484,4.706990728741936,31.02978363193548
1973-04-01,58.681945933,33.8263615313,10.885939881700002
1973-05-01,80.45638334709678,40.422755815838705,12.893299851774193
1973-06-01,86.262554911,25.502152408199994,6.574227978500001
1973-07-01,92.66916542419357,18.725656887096772,3.3359072659354836
1973-08-01,95.2816229216129,11.292027826258064,3.7634003109677416
1973-09-01,43.35686833659999,13.211696915300003,3.51015635412
1973-10-01,11.673848537419355,0.9792148381935485,4.147961362161291
1973-11-01,18.1624256658,7.046175428499998,31.106056429500004
1973-12-01,27.465514696645158,11.593465229806453,47.86460589677421
1974-01-01,77.42374037806454,62.81407421941936,178.58795990225806
1974-02-01,52.75024069714287,23.25217665085714,102.11257291392857
1974-03-01,49.718902651935466,27.669213305709683,86.18369401451612
1974-04-01,131.342975335,78.900174691,193.59284399
1974-05-01,157.77964459064518,118.25480685870969,228.68137569193544
1974-06-01,207.86453487800003,192.04485635400002,321.3678966030001
1974-07-01,120.76678522161288,91.98408041612905,112.00683158516127
1974-08-01,100.78970638645163,34.17752088232258,26.453415778064517
1974-09-01,76.92743434999998,27.927962301199994,14.705882542000003
1974-10-01,49.536213316451615,12.198166930258065,36.903245767741936
1974-11-01,22.5345468426,9.2416749659,42.050517795
1974-12-01,30.295372503290327,14.218710980709679,56.670231867096774
1975-01-01,68.88666773090323,35.913069569419356,122.48406497516127
1975-02-01,99.27077505428572,31.074705634607135,156.6629560275
1975-03-01,61.42015458967741,26.016788266258068,100.16856264580643
1975-04-01,70.254097407,33.155252257399994,60.031715639999994
1975-05-01,166.3021020909677,104.3247450280645,190.40795990806453
1975-06-01,132.324626031,117.684816132,157.60213145299997
1975-07-01,91.49081921032256,66.84602785354839,44.29759662145161
1975-08-01,99.06329216612899,26.297216396225814,21.6998392687742
1975-09-01,68.035944392,18.919429375599996,8.1108888757
1975-10-01,42.25147606403226,10.090845445451615,29.365483785677412
1975-11-01,37.171525056899995,21.918183472900004,71.179114409
1975-12-01,195.38624429999993,117.45097378258059,315.4405411132258
1976-01-01,141.0361669935484,64.06001548741934,212.7234622374193
1976-02-01,71.84667594,31.603554138,116.54823648000001
1976-03-01,53.473168496129034,23.986196302354834,68.11571873516128
1976-04-01,139.42271567899996,61.83455489899999,148.92773732199996
1976-05-01,162.81273578322575,111.53183931290319,171.3534622170968
1976-06-01,98.52374966199999,71.81152399199999,57.43694855989999
1976-07-01,94.09414224096776,70.53635243032258,44.57071717799999
1976-08-01,88.77788257838712,40.31040187451613,21.927287491451615
1976-09-01,70.86762909199999,34.9005139275,12.287623808200003
1976-10-01,42.515462153806446,13.087863994064517,25.455932006322577
1976-11-01,14.5152157722,8.4997735745,30.33206261149999
1976-12-01,14.782307580677417,7.704922724032259,28.199925825290318
1977-01-01,19.167765078967744,7.26464142551613,29.654132935741938
1977-02-01,16.213417539428573,5.733150201535714,10.936370837785717
1977-03-01,15.330375587129033,3.88032148567742,0.2327462134064516
1977-04-01,48.81069306879999,8.437476511099998,5.185097854169999
1977-05-01,69.40367855032257,10.92664915529032,6.614176046525808
1977-06-01,83.10050699600001,16.9278111366,9.348429479090004
1977-07-01,107.59488413322578,4.339785164419353,7.044500776258063
1977-08-01,94.88884085032258,16.06295982241936,8.35164297164516
1977-09-01,60.296006212,19.81141005609999,7.043343743800002
1977-10-01,13.151805261483869,2.666350851387097,16.701459049935487
1977-11-01,31.615759675499994,11.8421054154,58.8065400598
1977-12-01,122.9225193803226,94.0210665067742,250.63880692374192
1978-01-01,32.49495210251612,37.45222722087097,102.94726743851612
1978-02-01,43.23578010514286,12.577736647821428,84.74726649117858
1978-03-01,82.45683157064515,40.23458580029032,145.78517626945163
1978-04-01,92.07694749499997,52.91474809400002,129.6335816711
1978-05-01,91.417743476129,58.72548689129033,78.5408856645484
1978-06-01,123.69742664499996,79.84406959099996,98.21603992459998
1978-07-01,101.79449773161292,27.740462146548385,16.63112365577419
1978-08-01,119.53363220709674,15.009755803354837,27.587003104741935
1978-09-01,78.692517813,14.2197766685,29.10783092620001
1978-10-01,34.08160898119355,8.062080374903225,30.250613616096775
1978-11-01,18.581515001400003,9.7617610558,38.33440357369999
1978-12-01,22.426029377322582,4.978284391935483,41.90619321996775
1979-01-01,9.531816078870968,6.083554871612904,19.43449150877419
1979-02-01,23.275436918035712,6.895152244500002,33.98223903192857
1979-03-01,41.57278518270967,23.621731078064517,63.8736723652258
1979-04-01,42.343125214,26.6357701831,18.310617165099995
1979-05-01,58.78760126535484,69.78732615483874,23.89302474125806
1979-06-01,62.617987666,58.851847015,10.439477594
1979-07-01,90.68150545412905,16.975493053161287,6.5950850109677415
1979-08-01,41.40379754738709,32.80278363280645,3.3340803725806456
1979-09-01,29.163520725300007,6.3873367883,2.4663973736999996
1979-10-01,17.084193207774195,3.9077248860000005,6.70926584564516
1979-11-01,14.9003248914,3.1176848547000002,29.0493094424
1979-12-01,70.81769400696774,19.029834630677417,100.1667357524516
1980-01-01,25.50343123354839,8.597360127870967,50.99955489367741
1980-02-01,30.237510380999996,15.381906578999997,57.53202156
1980-03-01,74.52537407061291,25.894386411483875,114.91798614609678
1980-04-01,126.58574503899997,63.49203434339999,156.9517878669
1980-05-01,89.80094285709677,84.74684239093548,78.61487484541935
1980-06-01,68.894888751,57.80034809639999,28.921883630900002
1980-07-01,91.59129834483872,34.53559197987098,7.888525506193548
1980-08-01,105.75885631161289,18.396816083225808,9.321723343064518
1980-09-01,76.40829215499998,15.180661676699994,8.446915460099998
1980-10-01,37.70159816380645,5.694426587032258,20.388129839999998
1980-11-01,34.551272814499995,11.181378985399999,54.06158039749999
1980-12-01,85.14419169561289,50.86893201880645,167.3014127560645
1981-01-01,52.49578055129032,38.17659043606452,123.79577440393552
1981-02-01,78.08370560249999,37.451052789428566,145.34329643925
1981-03-01,44.94157652903225,39.28003402238709,85.28394903725803
1981-04-01,43.52960110330001,26.271426751699998,23.104659362199996
1981-05-01,70.49068009645163,50.057791369258055,32.09942969119354
1981-06-01,85.46968319499999,30.204636799999996,16.9466890346
1981-07-01,119.60670794129031,8.71884853596774,13.461463685129033
1981-08-01,119.13902324245161,5.211213294677418,10.110027825677419
1981-09-01,53.1431706598,46.708639126499996,11.4881448279
1981-10-01,37.14165535054837,4.378149924870968,31.028870185258064
1981-11-01,24.676244370699994,4.931850852500001,48.8201320178
1981-12-01,26.285341589419353,6.577729524096774,53.073992298096776
1982-01-01,47.08452243425806,6.329272027838709,90.08867856048388
1982-02-01,95.46822702857143,54.68994471664285,207.05986447574998
1982-03-01,72.96612059225806,47.39783464461291,135.7409166045484
1982-04-01,59.569207139,25.5767201053,47.76580141449998
1982-05-01,129.25453174819353,99.76299232103229,149.51112526664517
1982-06-01,126.21762602799998,136.31730145799995,150.570114448
1982-07-01,102.65313760838711,36.39536941509678,29.56552860803226
1982-08-01,115.67888722838707,7.119403403806451,13.705353948000003
1982-09-01,64.04326896499997,27.352186412200002,14.911651630200002
1982-10-01,34.21314530274193,6.785995366548386,29.40476199280646
1982-11-01,24.1693728094,5.227289956199999,48.0027190344
1982-12-01,30.586761993387082,19.598911910709674,66.29521950706452
1983-01-01,65.73984392719356,44.29394283474193,129.53313298480646
1983-02-01,53.903140896428575,30.917951660142855,105.02819683896426
1983-03-01,97.00803714193546,67.04607267590325,188.91264769712905
1983-04-01,93.42671720199999,60.5017753002,115.86687455459999
1983-05-01,132.39496142516128,113.87939727387095,154.10393516070968
1983-06-01,102.39371875199998,94.74439448239997,96.39432276760002
1983-07-01,92.49561055548386,31.22982845429032,17.640482234322572
1983-08-01,117.65193205161287,5.947451316677419,15.01980371680645
1983-09-01,56.33070373709999,26.301631388500002,12.990825508699999
1983-10-01,25.73270634958064,14.175778986870966,25.601170028032257
1983-11-01,31.4968289181,21.6472856366,82.3378399168
1983-12-01,31.061754265645156,12.888732618387099,62.590279783451614
1984-01-01,98.66411596809678,60.50214067887098,183.26937412403223
1984-02-01,59.93407134,36.787490025,126.92782556999998
1984-03-01,71.32191657290322,46.642414242387105,120.29361984270969
1984-04-01,66.27086092900001,30.089481622200005,60.56029678400001
1984-05-01,103.74013915451614,59.78417159041935,84.06723806293547
1984-06-01,155.563318469,113.03707764439999,173.2811696369
1984-07-01,98.6705100948387,41.464998474774184,24.99646832758065
1984-08-01,115.55100469354839,8.259384857225808,11.201596605193549
1984-09-01,63.6024700467,31.325983941199997,13.8148457564
1984-10-01,34.271605890096765,12.9079149986129,34.41867080516129
1984-11-01,25.0292610633,4.710035551000002,47.2730882767
1984-12-01,22.71650542074193,3.918686246129033,39.91853324990323
1985-01-01,19.963377134999998,3.7204683171290327,38.763023202967744
1985-02-01,24.333273416678566,4.1767349325,46.70358254667857
1985-03-01,33.47964762077419,14.167557966774195,48.039074212161275
1985-04-01,84.75232307100003,45.897833407399986,77.83357345400002
1985-05-01,81.90785011751613,75.10267237074194,37.425737267225806
1985-06-01,89.56996264059998,65.57521038770001,25.56444947160001
1985-07-01,134.95991969535484,6.800610513387098,10.949485322225808
1985-08-01,121.99537100274193,4.40372643183871,9.86979134951613
1985-09-01,60.51027035429999,28.477309133,11.239900469199998
1985-10-01,26.569423506096776,7.016183929258065,38.51913294009678
1985-11-01,32.7399385014,10.1799064965,57.4605459324
1985-12-01,18.257972188258062,2.751301392387097,38.43235550574194
1986-01-01,21.167299855838714,5.821395675193547,41.251251952258066
1986-02-01,49.68089674553571,25.502354671392855,98.64679310432143
1986-03-01,97.60177748225809,95.1345580065484,210.8846940757742
1986-04-01,53.499962931999995,46.16684345390001,46.02431532400001
1986-05-01,50.440525527096774,63.441612086806444,27.429890276225805
1986-06-01,84.60129988700001,46.00543742600001,19.151627520999998
1986-07-01,108.7458269467742,10.341129835064514,7.732326124354839
1986-08-01,109.96071102774191,6.658112831709677,8.291355490935484
1986-09-01,54.31171254599999,21.475496764800003,8.5573511634
1986-10-01,21.56921639390323,4.828479136838708,30.805075749290317
1986-11-01,31.487389969099993,12.069584086299999,58.5649029654
1986-12-01,20.15976817064516,5.177415767612901,41.445816094548384
1987-01-01,17.466013918935484,3.342301392677419,33.54632922822581
1987-02-01,24.894553776857144,4.627781852571428,45.88542793157143
1987-03-01,53.45124577587098,41.37822104041934,89.5990711413871
