Date,S1,S2,S3,C1,C2,G
1950-02-12,-3.946874973798794,-4.6125000536441805,-5.019999980926514,-3.4901020579287074,-4.223203125398135,-2.669034085494716
1950-02-13,-3.791666636988522,-4.077500027418137,-4.368999993801117,-2.5488265308076263,-3.745468729440468,-0.6351136350094095
1950-02-14,-2.3697916785875965,-3.4549999952316286,-3.61200003400445,-1.99979592274722,-2.896640621579716,-0.9665909215469268
1950-02-15,-1.8960416696965696,-2.682499971985817,-2.594999984651804,-1.2348469435275378,-1.9520312421984287,-0.0678409078539433
1950-02-16,-2.1297916827878614,-2.3049999445676805,-1.881000006198883,-0.693979592446468,-1.4691406356170795,1.4304545567624931
1950-02-17,-2.0795833291951573,-2.4924999594688417,-2.3800000131130217,-1.967959186788264,-1.9597656262660188,0.3492045510221614
1950-02-18,-2.467291650796931,-2.5100000321865084,-2.741000008583069,-2.0013775587861136,-2.419999997410924,0.2540909181602981
1950-02-19,-1.914166684386632,-3.475000035762787,-3.340999937057495,-0.8897959172041462,-2.382968728826382,0.8891477326777835
1950-02-20,-3.5485416723415266,-4.485000015050173,-4.811000027507544,-2.6046428448197427,-4.044218762038503,-0.3599431664428926
1950-02-21,-3.668958303953211,-4.63750011920929,-4.962000066973269,-2.7510714395845968,-3.9386718850175337,-0.4976704642853964
1950-02-22,-2.93979167539316,-2.8049999576061966,-2.473999935388565,-1.3562244833389994,-1.8834374974714616,0.8505681803280641
1950-02-23,-2.3633333476881195,-2.9374999560415747,-2.7039999961853027,-1.810510191319468,-2.057890644663714,0.4625568189404228
1950-02-24,-2.2579166806613413,-2.310000062733889,-2.2110000401735306,-0.7433163352272666,-1.5679687412513907,3.200284096683296
1950-02-25,-1.4158333274613444,-1.8174999922513964,-1.4929999709129336,0.1112244936162403,-0.8857031282124828,4.425511367847641
1950-02-26,-1.2835416740737853,-1.0699999153614044,-0.0749999999999999,0.5184183711699231,0.3017187441553692,5.3140340939079564
1950-02-27,-3.770208318686735,-4.284999993443489,-4.21700012087822,-1.6048979559495091,-3.45578120812133,0.7908522729846553
1950-02-28,-6.374583339132368,-5.019999873638153,-5.600999993085861,-4.454897948497024,-5.234296892990817,-0.4432386353611957
1950-03-01,-5.671458345341186,-3.2325000286102297,-4.662999963760376,-4.40377552760194,-4.850625000358553,-0.2016477136364718
