Date,S1,S2,S3,C1,C2,G
1950-01-01,0.7553785986232131,1.068211663962843,0.7913302578745512,0.282103884236868,0.24397306164565766,0.2577979769197713
1951-01-01,0.6441458440376744,0.8701787684446687,0.6903356520241748,0.2824969940303162,0.22441440800709206,0.2637162455871933
1952-01-01,0.4581951350095189,0.6057797971039708,0.5148717432898708,0.22124002022259417,0.1756631566165861,0.24622078301150138
1953-01-01,0.647750441741834,0.8214688327348031,0.6057694472526073,0.25356005560271644,0.19025269696444186,0.2474898950155608
1954-01-01,0.6667522222690125,0.8741550950409899,0.6412408518596703,0.2492439587056721,0.20604532389051433,0.2265291683303506
1955-01-01,0.663598090933141,0.8086855240050681,0.6082728249089485,0.23426834986603182,0.1791764192502272,0.22534825359469537
1956-01-01,0.7792959110414318,0.9944147009053335,0.7748299601845055,0.31210057875461095,0.2680844554780323,0.26567964530882376
1957-01-01,0.49263218465928843,0.6700778629872179,0.5245314428483177,0.23598753535210684,0.1852276368770844,0.24337785360683253
1958-01-01,0.666703189955529,0.8744946004221682,0.663010590062031,0.28789736681151606,0.23383178168581298,0.2825360851376098
1959-01-01,0.807001306361861,0.8690468555630053,0.638826012471824,0.2792316910513689,0.20435894419148143,0.2470155625483663
1960-01-01,0.5213153170020187,0.687312650008917,0.5426691418283888,0.24420567074812194,0.1798105116745615,0.24194656160013914
1961-01-01,0.6663069773801329,0.8616508059790716,0.6344407246168001,0.28247084043940063,0.22113336357219018,0.2643042316851744
1962-01-01,0.6043106908962199,0.73941643357674,0.5864326095136955,0.25884063514390615,0.1813623088422333,0.24302319176098058
1963-01-01,0.45786393549382765,0.5748909484569982,0.47496305380639914,0.24462059370515873,0.17436640186630736,0.2407853361052489
1964-01-01,0.6409231526017221,0.7815133970884506,0.5289966564810621,0.2359103567949359,0.1770688249704156,0.21845845347948248
1965-01-01,0.5769493085271099,0.7052066656436451,0.5750342094740392,0.27235637829416676,0.2170086266781893,0.2546566776247155
1966-01-01,0.5282065655547937,0.638908803782482,0.4676401998693197,0.2340425556533459,0.17902799369560438,0.2501765144233732
1967-01-01,0.6450709235276001,0.7781841060199275,0.5928061364923058,0.27311576784806524,0.2115090045421558,0.26428430235833306
1968-01-01,0.6089210666552902,0.772085063736354,0.5632168635484637,0.2570765595293567,0.1982692013859108,0.24119634305874882
1969-01-01,0.5681708734804466,0.7005012541993849,0.583714926092678,0.2596524908904153,0.21693189662989892,0.24440774124752748
1970-01-01,0.5117057476451619,0.6586031841635838,0.5437841223442791,0.23528324616248655,0.18929016036060994,0.24970422274322188
1971-01-01,0.7112085494792469,0.8659414804971619,0.6631083301948462,0.27154905429388654,0.22957288954301297,0.2542449257536693
1972-01-01,0.8512840671604234,1.0710423841642205,0.8505023035451525,0.3260254790697192,0.28573943453366524,0.26264111305533827
1973-01-01,0.43065119016583947,0.530202451496494,0.4631175723747097,0.21775224270092816,0.1486484694168078,0.24469560914045368
1974-01-01,0.7848628374346986,1.0288858336719247,0.7887263389960764,0.30030869091540324,0.27427917116961537,0.28384514239770303
1975-01-01,0.7507123165516724,0.958264700785304,0.7203765916735386,0.2840506084450587,0.23910553258458864,0.24712659589593838
1976-01-01,0.6135049373645342,0.7755586172060942,0.6320363472102148,0.26410764834507694,0.22562595214948197,0.2160433023002181
1977-01-01,0.5431215857622379,0.5756914542632092,0.4856853800293942,0.24168657341454605,0.1719855174857495,0.23679615789328287
1978-01-01,0.5153941332708313,0.6049084734987336,0.5225904991351722,0.2523908845768339,0.1962521628869802,0.26273207956794964
1979-01-01,0.5206230060457462,0.5998613207625891,0.45145614483661006,0.23504279256393562,0.1782923992920656,0.23855401999656928
1980-01-01,0.5834925945731712,0.8253770772152363,0.5850888600379351,0.25612542587165893,0.20631522569233587,0.23791423125647215
1981-01-01,0.4939460111322782,0.6050762607680275,0.5085851412790428,0.2522034308419794,0.1817330039001634,0.25539686071253703
1982-01-01,0.6609943933599673,0.8750951666382643,0.6524272395308419,0.277123596712858,0.21460629448833385,0.26134048810079546
1983-01-01,0.5942913458485365,0.781453728064378,0.6607026886460786,0.27484871562130664,0.23129349323856274,0.2585506821981924
1984-01-01,0.6001477768810701,0.7230986189985332,0.5877613389379411,0.2593909509180103,0.20334493278364055,0.24085805602506274
1985-01-01,0.5523462470791295,0.6250555832591277,0.4802082166452136,0.23473236575578035,0.17893688081847134,0.22621363829869587
1986-01-01,0.5444309553217594,0.6843478590966775,0.5194983466413688,0.24747713985526643,0.19762084081468692,0.25349284506898834
1987-01-01,0.4692403253628806,0.5959812503123304,0.4591409784500136,0.22929044966594084,0.19112048360419387,0.240857347013549
1988-01-01,0.58270771995023,0.6191158975356373,0.4888482145254304,0.2356137545431398,0.1841681516056575,0.2383534513664837
1989-01-01,0.5855321409950335,0.6585083260074833,0.5233596045089451,0.241778014650151,0.1789658799494713,0.23932379213225421
1990-01-01,0.7872384429454078,0.8450074462102621,0.6068264885933333,0.2932849703010821,0.21510594237789152,0.2513693372378828
1991-01-01,0.6079933645198394,0.6996149285636541,0.5470789431244227,0.2507913378403582,0.19749895495940478,0.24203581640467703
1992-01-01,0.4912023689442415,0.521337062917439,0.4358526998685565,0.2418704277190342,0.18843982538134169,0.23891506164719156
1993-01-01,0.46176065895074825,0.4919610385850277,0.407682782756132,0.21616221205491076,0.17313689257726042,0.20444096597941003
1994-01-01,0.5088546489375687,0.5521551560726219,0.42855793033588124,0.23490462522507374,0.18791902866386828,0.22229872987936605
