Date,S1,S2,S3,C1,C2,G
1950-01-01,1.4488696599119584,2.300460794674399,1.9103955178897967,0.5847530382577875,0.5525681977747408,0.621730161831164
1950-02-01,1.2718321086260045,1.646778503194793,1.19587293405311,0.48063477398387616,0.38102166634962575,0.34996334119594524
1950-03-01,1.2180704538519538,1.5088210923371668,1.0801678737211171,0.3964028435828672,0.3263687392227751,0.26514246089435783
1950-04-01,0.5588527830241414,0.5417065113345405,0.47256754346302915,0.18422903956480524,0.14120511450188739,0.1117709799181076
1950-05-01,0.11428137825850357,0.18083859944230038,0.09901818651103672,0.029701662832529944,0.032959241432717036,0.01406880665591859
1950-06-01,0.14843717394093256,0.36752630806537023,0.3499659067336512,0.12254953009778954,0.12123349524470159,0.2782892994200369
1950-07-01,0.076221633927992,0.20406141183670484,0.09562698668079025,0.025636079337322055,0.03252730943982203,0.043924127897634904
1950-08-01,0.15997599866274897,0.24652590325851043,0.10226881367499487,0.029973083677540518,0.03352236940481082,0.0023295885762793437
1950-09-01,0.21701328486040866,0.2596356883532827,0.14477363995035478,0.05783863675258694,0.04680595187578986,0.03150172057790206
1950-10-01,1.0383664043691472,1.4606873649958676,0.9847581994159645,0.4431487116423304,0.33574351286371984,0.5237608387245606
1950-11-01,1.6517555359974836,2.060995370482162,1.505401788888971,0.6042879644494116,0.4848223836451747,0.4708939261119367
1950-12-01,1.1964766039614223,2.0628481531299823,1.5719526672561113,0.44015841773318615,0.44629619388880043,0.384644345787522
1951-01-01,1.597980553230759,2.2128302208402855,1.8507367250080335,0.7225091566381308,0.5872458344150213,0.6030574690820142
1951-02-01,1.6127046829343514,1.709273705013554,1.248780529201939,0.5948478037050082,0.4441126791114578,0.3280894575336078
1951-03-01,0.7653217513130831,1.2261811065745434,0.8422604742020016,0.3384551104079237,0.27014476863903863,0.25925447590979944
1951-04-01,0.07185344461610571,0.14586785762028898,0.1434798545191924,0.01925577844094454,0.02741056303931188,0.03787622506018407
1951-05-01,0.3781825835761684,0.4861818779529533,0.40327862068492976,0.2279180755499033,0.14261680415501324,0.1960335544145908
1951-06-01,0.058993439212105495,0.12409311144302686,0.13623184600667707,0.062061815214071794,0.04405054811503233,0.31908768795711057
1951-07-01,0.021548319519615496,0.03279411243250878,0.01991088538189946,0.018108828503000038,0.010020972111509381,0.05247931193218469
1951-08-01,0.09560712161637426,0.1366457665422126,0.09384365111713969,0.09543524503094354,0.04340408925920935,0.08210187220833097
1951-09-01,0.3502360529071416,0.4428970462098346,0.32490682953348904,0.10590413379994894,0.09021978214524565,0.06984935569147321
1951-10-01,0.8061689234027496,1.2217968434855278,0.9100783039193207,0.30225840781572433,0.266069131235509,0.31969507300940236
1951-11-01,0.9975629682094594,1.4853440759607903,1.2365343675384646,0.39605800681415837,0.38469116828012534,0.5002760304858488
1951-12-01,1.0319044506717299,1.2580708465237875,1.0983452507587592,0.5197433144173254,0.39291588599361194,0.39890230320322395
1952-01-01,1.0282391083958584,1.2906515318765337,1.1816959398416211,0.49691736190383734,0.36937465795149965,0.5370086083155573
1952-02-01,0.9347733585598232,1.1242363754447706,0.9475384456141095,0.4953731951573434,0.3589806634158982,0.45016275130744654
1952-03-01,0.8012382849169629,0.8562610138297405,0.6276195932463494,0.24623976609438386,0.19357169299020302,0.09394370266420735
1952-04-01,0.28592401018662505,0.3997653784888977,0.3219713390901423,0.08885955277636058,0.08173583570234694,0.03138912927413473
1952-05-01,0.2652330754825292,0.329311426031991,0.26719475394283315,0.10672558256684461,0.09995859159900744,0.16945537816942866
1952-06-01,0.41764058765817474,0.5434788731871737,0.518021565848491,0.2994011146766054,0.2092472552017534,0.47329835224241334
1952-07-01,0.027698843229134712,0.017824562544953376,0.009456521972870963,0.006175668427786736,0.005513911225569042,0.0008520001161737126
1952-08-01,0.04384184655506296,0.1674728281546381,0.1984824072635772,0.07909816990907617,0.10946497464731976,0.24782866361688805
1952-09-01,0.11527154415046793,0.08538765997095797,0.060411864638369846,0.03362641542014462,0.02009942823353873,0.013542610658321809
1952-10-01,0.1508634803767005,0.19051115393295312,0.12028913715740942,0.035380738107285134,0.038076708777375845,0.017980772259386667
1952-11-01,0.15528468319244118,0.24721646793428445,0.20802310725846251,0.10706711860740595,0.07666376761259848,0.20551508638221666
1952-12-01,1.275381079095938,2.013680369587756,1.7149908987114517,0.6662175096840455,0.5469390589413577,0.7184060825222602
1953-01-01,2.5000236647254854,2.9890167916832207,2.344816707327753,1.086717024783872,0.7105427527601303,0.9871836685305319
1953-02-01,0.8495899463169848,0.8655133212530755,0.5944180539647027,0.3354619811947311,0.21810545728047429,0.1986425068107782
1953-03-01,0.39970667771303,0.4725763214631896,0.3048373491566855,0.09905214062898367,0.09059454300814561,0.09064521195898796
1953-04-01,0.3916475019735698,0.5322206464462892,0.5316458094330178,0.1926138157322233,0.1487094407023216,0.3178775078938445
1953-05-01,0.22985850757562643,0.4512910624618024,0.3298294639643718,0.14040535162969342,0.09524832431999655,0.21216545096172873
1953-06-01,0.21163719442361992,0.3435746801210834,0.2394790947563662,0.08572037358108317,0.08047095620774199,0.11072734736448454
1953-07-01,0.02133826667951182,0.07713246476836032,0.03272685284767928,0.0035400258119721167,0.009148369560333991,0.002234765885175895
1953-08-01,0.11387069798362129,0.20193782241125222,0.09065385431677225,0.07476499411609615,0.04397911446361774,0.11051220696545731
1953-09-01,0.18515092883321246,0.18429721193236795,0.11820966742024085,0.03557820373689733,0.03027624886302878,0.007163825134752966
