Date,S1,S2,S3,C1,C2,G
1951-11-01,0.01286997519037052,0.008751762442403643,0.008634924719529135,0.02141074244914274,0.008871787344930809,0.03832518339037125
1951-12-01,0.003123975648441497,0.0,0.0,0.0016590497537098418,0.0,0.0071177753818414255
1952-01-01,0.0,0.0,0.0,0.0,0.0,0.0019870137788304872
1952-02-01,0.0,0.0,0.0,0.0,0.0,0.02987606716794885
1952-03-01,0.018278764673679067,0.019041407714217886,0.019592328595797702,0.036760587254330186,0.026844969422400698,0.0873117978841025
1952-04-01,0.10963294992417108,0.12968111482830796,0.12793033498579526,0.1750190197858682,0.13982062366458378,0.21386495474437917
1952-05-01,0.22114296787878235,0.22450021490845645,0.2230019410739318,0.2770756527029848,0.2437826898015427,0.3294997967584617
1952-06-01,0.2819443600730806,0.27898619592162294,0.286315252832029,0.3492714056366997,0.3043041710066575,0.41565354529772036
1952-07-01,0.37647447026530156,0.383328452650953,0.3863112819925775,0.4605147317119622,0.4044745050380105,0.5332633804829104
1952-08-01,0.31026213245263184,0.30985117170330345,0.31052949895881216,0.3701919340684492,0.32506493262399516,0.4190643355226198
1952-09-01,0.21039122882991973,0.21280880016930853,0.21110066147748013,0.2371046654367075,0.2172189810991196,0.2742135980504399
1952-10-01,0.12496944980345191,0.12525378458987843,0.12370834911870128,0.13212777009686952,0.12534827001195678,0.15553038335531738
1952-11-01,0.011483699873681889,0.01873500238988043,0.009418612005889174,0.01612960451269976,0.011401330515701781,0.025834013550299347
1952-12-01,0.0,0.0,0.0,0.0,0.0,0.010001092826865277
1953-01-01,0.004071700090932199,0.003917356452419429,0.005734791821481178,0.015792377965838374,0.00998663122328846,0.051684610731028716
1953-02-01,0.0023773224238196103,0.0,0.002229453720716011,0.024126324851310606,0.005296817257024364,0.06391880083175527
1953-03-01,0.01666188072407979,0.02594904394208369,0.026245735283964094,0.0713113056359512,0.043287186375590474,0.11404403285457575
1953-04-01,0.07986876946492431,0.08055458054571368,0.08047928020029847,0.14492005258057414,0.09344944675134687,0.18630647729955147
1953-05-01,0.20370548526122204,0.20117894350974683,0.20333894337537245,0.2482065987824853,0.2160458226928076,0.2868345046145619
1953-06-01,0.2558428185998492,0.24734562496017398,0.24862417418328447,0.31389395868629705,0.2682443533712927,0.36060694069284865
1953-07-01,0.3553351436024737,0.3528548845046738,0.35617715588628207,0.4439031758827394,0.38249562313493646,0.5060682407653121
1953-08-01,0.3017432153673592,0.3003397968893954,0.2969774547047568,0.36296361643920994,0.31245580411234286,0.408596561675986
1953-09-01,0.19836746034148992,0.19837642040488043,0.19666624079483877,0.22828473196044596,0.20415841281094158,0.2593422692802704
1953-10-01,0.1071035773182838,0.11034475760731484,0.10429461094033218,0.1189976778523144,0.10877562458585074,0.13509737806265318
