,R1,R2,R3
1955-06-04,123.02254179149999,21.74847116988,32.09119953663
1955-06-05,168.82051111848,26.62151737011,43.34006700738
1955-06-06,184.95148618049998,31.576965595110003,49.99112803074
1955-06-07,198.77039068497,36.41659791588,52.16189752176
1955-06-08,214.98744896187,43.50770274162,57.587122238490004
1955-06-09,300.45703776738003,50.306011369379995,64.12463270538
1955-06-10,329.90882399514004,54.825096982110004,69.33040185786
1955-06-11,303.08823919061996,57.80176393875,77.42052504576
1955-06-12,300.93276079698,60.06484635099,96.5746066935
1955-06-13,261.25491161211,48.54583615986,73.52356056162
1955-06-14,187.032774435,39.45839362062,59.432247989009994
1955-06-15,163.15091201214,34.08753725013,44.119912973759995
1955-06-16,123.97568686151999,27.42713166726,40.45769515125
1955-06-17,109.28037594239998,24.18372001188,36.79066346475
1955-06-18,88.88403421676999,23.82749407662,36.23621960049
1955-06-19,106.15306335972001,23.06633722926,36.107661115110005
1955-06-20,114.2103390051,26.207241898499998,37.10441412951
1955-06-21,154.92883231722,32.169070865879995,46.19185666875
1955-06-22,225.35991001797,43.38367495176,58.955675454
1955-06-23,223.93189142376,41.93017119525,53.39028234462
1955-06-24,155.46685241022,32.96449109811,39.893623559009995
1955-06-25,128.40359222690998,25.585403938379997,32.250623385240004
1955-06-26,98.68053060489,23.787284153879998,29.70918636699
1955-06-27,106.51268731662,24.88229662737,31.71486864
1955-06-28,125.48525797509001,25.826097137879998,35.26976561238
1955-06-29,119.72731030611,24.71579356701,33.13071099
1955-06-30,116.63001358125,22.07524758426,29.304538623360003
1955-07-01,128.36508131499,19.093766763629997,24.18740120199
1955-07-02,91.90261010697,15.715850085,21.59272851138
1955-07-03,86.69315976438,15.7300085085,20.63476957737
1955-07-04,87.99573472638,15.879804629129998,22.530865652489997
1955-07-05,74.18192725437,15.712452063359999,21.89232075264
1955-07-06,74.74939686825,15.999018555,24.27461709075
1955-07-07,84.27206934588,15.42928359336,23.106547152
1955-07-08,80.59172874129,16.00128390276,22.254776394239997
1955-07-09,86.61755378289,16.42603660776,26.67078868389
1955-07-10,90.78720950364,17.334724227989998,26.095107184379998
1955-07-11,82.92616960797001,18.102677118629998,26.85371551551
1955-07-12,101.57111434664999,21.202239191249998,31.71486864
1955-07-13,101.72034413034002,24.777241125,30.8512048065
1955-07-14,143.37301022499,28.316847,38.13231567561
1955-07-15,148.94916373623,29.355225779490002,44.41610719338
1955-07-16,134.25753400722002,28.55046098775,42.557955693240004
1955-07-17,112.29866866412999,20.155648526129998,37.70614712826
1955-07-18,93.80918341548,16.19128994613,28.30495392426
1955-07-19,78.97540311453,13.105886297009999,24.46462313412
1955-07-20,71.67730213722001,13.81975400988,23.322321526139998
1955-07-21,62.750132952,13.8327797595,23.58906622488
1955-07-22,66.06461989335,12.37078094889,23.86289013537
1955-07-23,60.4706267685,14.111134365509999,24.14832395313
1955-07-24,67.26780272238,12.58797116538,25.29034239264
1955-07-25,63.615212627850006,13.301838878249999,21.435853179
1955-07-26,53.593030969139996,11.38450516788,19.01108157039
1955-07-27,59.30368950363,10.670637455009999,19.31322232788
1955-07-28,47.89681402662,8.35941640287,17.469229251239998
1955-07-29,49.00343640738,9.16163267838,17.754663069
1955-07-30,54.000227229,10.95635444124,18.611247690749998
1955-07-31,52.99356331815,7.672732863119999,19.89598303914
1955-08-01,50.47562928290998,7.6597071135,20.17207229739
1955-08-02,52.01181823266,5.86498535064,20.28675552774
1955-08-03,39.58921745376,5.73755953914,16.15108002339
1955-08-04,36.87901202739,6.45255992589,15.294495401639999
1955-08-05,39.85341363627,6.02554187313,15.27325776639
1955-08-06,34.44121466916,5.88282496425,16.682020904639998
1955-08-07,34.58421474651,6.02667454701,15.25456864737
1955-08-08,33.46938048012,5.742373403129999,16.11115326912
1955-08-09,26.07641806536,4.17305374239,14.538435586739999
1955-08-10,28.33213809738,4.745337220260001,14.11226703939
1955-08-11,31.091898005999997,3.92782984737,13.265310145619999
1955-08-12,31.094163353759996,4.560145040879999,15.404364767999999
1955-08-13,25.8731031039,3.98899423689,11.83049550813
1955-08-14,23.01819858936,3.27540969249,12.827531690999999
1955-08-15,23.33053341177,3.39915431388,14.685683191139999
1955-08-16,22.763063797890002,3.5809484716199997,12.544363221
1955-08-17,16.19355529389,3.8958318102600002,10.83345932526
1955-08-18,20.477894244990004,3.32496417474,13.260496281630001
1955-08-19,26.33098651989,3.7531149013799996,11.128520871
1955-08-20,19.81131566661,3.09361553475,13.13420314401
1955-08-21,16.5795139185,2.95089862587,11.56375080939
1955-08-22,21.008835126239997,2.98034814675,12.70605241737
1955-08-23,19.436966949269998,2.90021146974,11.421033900509999
1955-08-24,13.7563242726,2.90474216526,9.00815536764
1955-08-25,15.64364212515,2.90474216526,9.441403126740001
1955-08-26,16.35779300649,3.04745907414,10.58342156625
1955-08-27,16.64662484589,2.93419168614,8.313259942259998
1955-08-28,9.05176331202,2.53549048038,8.46305606289
1955-08-29,10.363966002,2.13905462238,8.61058683576
1955-08-30,13.691195524500001,2.51425284513,8.38773324987
1955-08-31,11.44368737811,2.71473612189,9.101600962740001
1955-09-01,14.06384523102,2.2936646069999997,7.91229338874
1955-09-02,9.35645258574,1.8994940967599998,7.46488720614
1955-09-03,10.88188113363,1.7567771878799998,8.86543845876
1955-09-04,11.516744843369999,2.81384508639,8.749905723
1955-09-05,13.80078172239,2.30074381875,8.77708989612
1955-09-06,14.12755813677,2.67112817751,7.63478828814
1955-09-07,14.431964242020001,2.4128785328699998,10.17764114874
1955-09-08,13.609926173609999,2.04221100564,8.75698493475
1955-09-09,8.890357284119998,1.8145435557599998,7.36351289388
1955-09-10,10.891225693139999,1.7295930147599998,7.93466369787
1955-09-11,13.40321319051,1.5868761058799998,6.935362167239999
1955-09-12,10.60805722314,1.67295932076,7.07807907612
1955-09-13,9.45414570789,2.38682703363,5.746054593239999
1955-09-14,11.185154565,2.81384508639,8.152986588240001
1955-09-15,13.08889618881,2.95684516374,7.20777023538
1955-09-16,17.200502373209996,3.46994643138,8.948123652
1955-09-17,12.64318901703,3.2422789814999997,6.358264825379999
1955-09-18,12.213905616509999,3.38499589038,5.93719331049
1955-09-19,9.44848233849,3.67042970814,5.88622298589
