Date,S1,S2,S3,C1,C2,G
1950-01-01,0.7903214915070377,1.3330602558188354,1.07606420057101,0.30165249946523626,0.28167264072959747,0.14563772155968063
1950-01-02,0.09073565021158247,0.18808433383891107,0.15081694941458623,0.037966954535473725,0.04097088172130848,0.029216742128363032
1950-01-03,1.0950579264627072,1.2932249221488599,0.9046174328421697,0.3215473419295206,0.3334277877194647,0.34920994992343374
1950-01-04,0.37078274111273407,1.100001555632532,0.8993283617630708,0.23362912913925138,0.17254329818690994,0.18494235222090286
1950-01-05,3.3341103210671457,1.9735318802602415,1.4396994378210073,1.089622985340196,0.6927087440174614,0.4495010260465728
1950-01-06,4.15381467346773,4.029820227742701,3.5211654147998344,1.6365179376816816,1.3455470058657213,2.0195081272458193
1950-01-07,1.040808833352202,2.992377717047817,2.434293223266489,0.5547129015869277,0.5782131645424778,0.5858862848496913
1950-01-08,0.5144957939826836,0.5627100070520111,0.5101160381959192,0.11910556770703229,0.15989591189400523,0.24887772499639754
1950-01-09,1.1806324748540504,1.7844740479839352,2.500954473634316,0.6130510161814282,0.7264808290511164,1.3265281046737294
1950-01-10,1.0987386845284282,2.782198365514088,2.2104620376772735,0.5555159539446345,0.5785320911262309,0.8035250263019095
1950-01-11,0.9690990931527548,1.422450835316905,1.073897659670317,0.28448758988860295,0.29326938140497916,0.1605617011057396
1950-01-12,1.2960673261936635,2.5629529988209954,1.873954043611761,0.5291734805221068,0.44352419146861216,0.2516905177964367
1950-01-13,1.2290232151931777,2.390971419938807,2.33017927064239,0.8979218683740336,0.7805094267881834,2.046700614049038
1950-01-14,0.7881397249343224,3.508000936004815,2.8698026076215353,0.4690960707977449,0.6671096291355457,0.6732871992115036
1950-01-15,1.350176881572368,1.8298637251997938,1.7175498677595693,0.713249182139451,0.6217863829798758,0.9006868268351802
1950-01-16,0.7500069954374798,0.8030187524025796,0.713784835714487,0.3556330957262957,0.2590230690509546,0.25332068987071404
1950-01-17,0.0973431682388891,0.7641556368050284,0.536752305696637,0.026837182408518182,0.06762673353057091,0.06166528075398875
1950-01-18,1.902240037132857,4.822657002314629,3.9706844937286876,0.9793690872707402,1.0289301425476707,1.310680381835731
1950-01-19,6.090324172839472,7.036890278911839,6.078599829181806,2.3694841472019648,1.9002030268532901,2.435525497932804
1950-01-20,4.439984241748305,5.862247088938983,4.720140751736014,1.410478799766249,1.2489955874403535,0.8226957720730268
1950-01-21,2.4001183992140347,5.714092672509866,4.940212879003115,0.8948378450129707,1.3390283633396376,1.2118971430695846
1950-01-22,3.0610068928460628,4.984255904008736,3.7256543672213565,0.9046848836803266,1.0309206316933819,0.6150768662279211
1950-01-23,2.248982065367293,2.4638327454560365,1.7631227445625615,0.5510265845762718,0.5549039952797636,0.24069306718112465
1950-01-24,0.47428738999884684,2.507702002158704,1.7638070779623933,0.1033636764527976,0.291042481891694,0.2606680047116496
1950-01-25,1.4495255576907884,4.895184848611825,3.7423376550529937,0.6626294233381841,0.808374885312249,0.5666046173411374
1950-01-26,1.912482711675347,1.0688534553238607,1.1308749218182916,1.1503150650213958,0.6307084071570008,0.9017284954892374
1950-01-27,0.680517097399193,0.2738081714801297,0.31517923626247,0.2904433985060102,0.20079893184807288,0.33462758478811233
1950-01-28,0.10018941666161134,0.13777026123583397,0.14212520987107274,0.07015201261567351,0.037165931573467155,0.08233882314522284
1950-01-29,0.0,0.19470563387200082,0.13936190613715238,0.0,0.013533069182551578,0.00035287340143677073
1950-01-30,0.0,0.005007669325973732,0.003750536595162747,0.0,0.00023533426507430424,0.0
1950-01-31,0.005946479427930108,0.026379283229111376,0.02297128474825199,0.0008385051806929982,0.0019321734197405138,0.0
1950-02-01,0.0,0.0,0.0,0.0,0.0,0.0
1950-02-02,0.0,0.7868114285778766,0.5276245780983687,0.0,0.05673247887241442,0.0016292056317188028
1950-02-03,0.3388113612197597,1.0380549204313658,1.0285115760490262,0.28313439236244803,0.38095813714504817,0.8648019323598551
1950-02-04,0.8242930034276381,1.3359752945420507,0.9804406751033092,0.5087181467661024,0.35221825674065155,1.0990761999759562
1950-02-05,0.8196171981933312,1.2083583447104091,1.1593756586659414,0.3335172423688387,0.4535778837316942,0.589889623300011
1950-02-06,1.2580430145138832,2.231487853037456,1.6214365379269775,0.44620958521956955,0.42098159063242707,0.3270879984141749
1950-02-07,0.9697280920360105,1.8221427635178955,1.4810522200434637,0.34471610886612036,0.44031240682997136,0.34926926380700496
1950-02-08,1.5553464413097298,1.0094360307439842,0.8096742891820471,0.5016962277527489,0.382457996254598,0.2223453788588825
1950-02-09,0.41771240568209306,0.958037368707929,0.6479702043332405,0.16112686622295985,0.13882480412285203,0.04697207703968631
1950-02-10,0.8496940539372806,0.8993851383556752,0.606138468535045,0.22969751412978368,0.17426982802378999,0.15343613794408356
1950-02-11,1.1571411771916453,1.059876945409701,0.6992871774197377,0.3176858942798787,0.21070867027809517,0.15042656827269613
1950-02-12,2.5476237391896577,2.9097805994096095,2.083995819805756,1.1200993326914896,0.7333482139179833,0.7784732410549144
1950-02-13,1.4415960835165091,2.0514078368194406,1.3499457259056702,0.9321173253233922,0.4393449115359858,0.3422787665345972
1950-02-14,0.7904421828217154,0.6732470428487463,0.4112855703608932,0.14691379646268438,0.12516570360320525,0.025757123342202117
1950-02-15,1.0190558146556363,0.6143148851858392,0.49868371496498853,0.16628277348157933,0.13757493757188607,0.040909884631418196
1950-02-16,0.8353978494820173,0.3863849489780262,0.2650607669476524,0.1032799462345828,0.09051779306616102,0.03056657024144974
