,R1,R2,R3
1956-07-01,81.09686475390292,22.593856935364844,34.81740854878839
1956-08-01,18.55097847897387,4.703629244969032,14.269114968369681
1956-09-01,10.671317059338001,2.7239013413690003,8.342435733619
1956-10-01,32.720555162905164,3.9764800174093557,7.195456974168386
1956-11-01,32.49847130808199,5.079749744380999,8.059673138426
1956-12-01,100.87019930766577,11.330145956106774,16.529109930839997
1957-01-01,16.660865479590967,3.2999174668451614,6.519734794547418
1957-02-01,15.115482362801785,3.5172052263910714,6.867391621280357
1957-03-01,21.917120829931935,4.951228101350323,10.36503473461258
1957-04-01,60.31827269269099,8.041257748926999,15.983095048037
1957-05-01,145.78934158630062,31.508731128306778,41.609067284736774
1957-06-01,65.74286499983799,18.459903582483996,26.083572788702003
1957-07-01,19.380598154806453,4.308709708453547,13.07262770348516
1957-08-01,9.099381287313872,2.013537914435806,7.3490987053103245
1957-09-01,5.3658537275199985,1.3146473777710002,5.7681983675940005
1957-10-01,7.956047484588386,2.0306924430377427,6.182809987581289
1957-11-01,14.710450993315998,2.5205014293680006,5.652165367536999
1957-12-01,28.959968267703868,3.4974137729700003,7.536674980518387
1958-01-01,21.059138634765485,4.5152491366848375,7.66905167301
1958-02-01,33.9296000359875,5.066510944197857,10.453902330703928
1958-03-01,28.576576428257418,4.1847367253941945,9.558260360182262
1958-04-01,55.487409155542004,7.824209116671999,15.287689919411
1958-05-01,149.78895007358227,34.03298621455452,45.183374999011946
1958-06-01,64.10096926023702,18.632759055521,28.886732984824
1958-07-01,16.819129250920646,4.26155759096516,14.17309345363935
1958-08-01,6.983190235269679,1.8498756732425798,7.620511116571935
1958-09-01,10.946613445872003,1.520822340778,7.82328409967
1958-10-01,30.739855656522582,2.615289182119355,7.3354426774829005
1958-11-01,85.00591931378302,14.216463597401003,20.387299212488003
1958-12-01,76.3703262662642,16.419377581481616,25.643965004869344
1959-01-01,54.55200382896193,9.187300530015484,18.46879568140645
1959-02-01,24.041640232057496,4.423971346288929,10.66395265648607
1959-03-01,30.43480100413161,3.357510279856452,8.525992538964193
1959-04-01,80.36184313839499,10.426961547626002,17.162000900239
1959-05-01,103.53896165828128,16.97142821544677,22.14368300933225
1959-06-01,122.70691277588898,25.583988096029998,32.610407804273
1959-07-01,55.18986364380386,9.531587717201612,18.289760132632264
1959-08-01,16.650315170466776,2.8019702795835486,8.789257005863227
1959-09-01,45.066460218429015,4.285575453419,10.699133642041001
1959-10-01,65.95648607567709,9.293854084936452,17.463538478439677
1959-11-01,114.31446949046803,12.300149293522999,20.546166163107
1959-12-01,67.15690116127452,10.647417640470003,13.539974427053227
1960-01-01,16.178428616911937,3.8851079462670968,7.59549181207742
1960-02-01,21.29626088772,5.6996344930200005,10.1768795232
1960-03-01,31.041503152806776,4.9718080549925805,11.041441999241615
1960-04-01,65.41446508623001,11.213377022510002,21.844257624332002
1960-05-01,93.90828324551323,17.09272479974129,24.063026302392576
1960-06-01,93.68777965344199,22.737068932344002,31.902873626181993
1960-07-01,29.237080586232572,6.651691301567419,15.400802325958066
1960-08-01,10.721114518404192,2.12489619888,9.442417052551937
1960-09-01,7.930397292921998,1.4881918940849994,5.805151852929
1960-10-01,18.416509993590964,1.9958627212277422,6.439123125265161
1960-11-01,43.160849682717,7.796269827632,10.707317210824003
1960-12-01,16.932131739384193,3.7738410064906454,6.81665063704258
1961-01-01,41.29751802646936,8.010571116763549,11.766746064512905
1961-02-01,62.44530209404501,11.516026809035356,19.86470303636464
1961-03-01,41.8320213497613,5.978280142040322,13.214915292426772
1961-04-01,69.23251051778102,9.036868650498,18.581873681462003
1961-05-01,126.79337755842194,21.983117352375483,31.040589706129357
1961-06-01,132.127097145277,33.622121552837996,44.627454700439
1961-07-01,32.67178624479774,9.35649825807387,18.451193563932573
1961-08-01,9.49660270945645,2.8694831235116127,10.039372725179032
1961-09-01,10.305425640302,2.0482236161529994,7.931964158456
1961-10-01,21.877166672261612,2.711045797313225,5.380822073740645
1961-11-01,22.862295468726995,3.1393755595019996,6.536019112948
1961-12-01,31.904445363431616,6.088396139003225,8.877167114098064
1962-01-01,58.44509529918968,8.183011580526774,14.509488461532586
1962-02-01,36.96208152069642,4.576548585820714,9.686839398112497
1962-03-01,17.089363315968388,2.6372484402445164,6.5510477466493535
1962-04-01,87.08088347245301,12.637553964476998,23.504228951268008
1962-05-01,72.76948292600999,13.254047348087418,18.015305943934845
1962-06-01,85.55712561853599,20.113777348365996,28.265716213267005
1962-07-01,34.84346004802838,8.84304988069645,17.401972172381615
1962-08-01,12.66988906341097,3.249595689386129,9.428194687784513
1962-09-01,7.856565833844,1.8580854274969998,5.990985880841
1962-10-01,21.976056409559035,2.900348486741613,7.871745490729355
1962-11-01,65.847958258004,10.809210665279,20.500368382559
1962-12-01,44.5098724948171,8.898514362949353,19.087326964554194
1963-01-01,30.967596182136777,4.565561779677098,8.543649463238708
1963-02-01,58.956646317325706,13.071066688359641,22.141873079987143
1963-03-01,30.948011885372914,5.209550821724516,10.741575723978384
1963-04-01,38.90034407784199,5.6279261465050014,12.735133819239
1963-05-01,75.25843329817549,14.26500445832129,21.50656308629903
1963-06-01,49.799309709162,12.577758222562004,22.453673927567998
1963-07-01,16.400112991054833,3.8196503573632263,9.417653513127096
1963-08-01,8.397945583723546,1.8695513146741933,6.186856556362257
1963-09-01,5.587121569978001,1.3189798553619998,5.448095290157
1963-10-01,9.985314950809354,1.5576458122025805,4.682610836921612
1963-11-01,29.196170049891,3.943668403792,6.814156623131
1963-12-01,19.07396323966355,4.343137513725483,7.339955104069354
1964-01-01,30.105229442918706,5.53019800889903,9.06857986535129
1964-02-01,15.375784281389997,2.81619831402,7.00649603979
1964-03-01,19.79361307000161,2.1104272035096767,6.121773480596128
1964-04-01,42.388535997638996,3.914738025107,8.522436491049
1964-05-01,101.75754881351129,13.048741072870643,18.61914900450968
1964-06-01,169.90950154250802,34.374169814413,41.61761927701301
1964-07-01,90.88069163660708,19.025084707954832,25.53612349013323
1964-08-01,27.86749517597709,5.485183356635807,10.141550870515161
1964-09-01,15.397530968923999,2.457345421609,5.741873138832999
1964-10-01,22.1936485425871,2.744149104902903,6.893334485611936
1964-11-01,22.740825634046004,4.447349600329999,5.91133059023
1964-12-01,45.771296683999346,11.061930608216127,16.358112712827097
1965-01-01,43.57894244799194,6.380726479177742,15.694877349286449
1965-02-01,46.47194062505893,7.395521044149642,17.684467627918927
1965-03-01,30.288804821679687,4.385557977424838,10.825494070232901
1965-04-01,82.375104887452,13.462640813414,24.530233268619
1965-05-01,99.13645924499032,19.438848649425488,27.22777192991323
1965-06-01,94.04478902146899,21.316516546793004,30.575342083025998
1965-07-01,32.05839766644387,6.889351858098387,13.750953206136776
1965-08-01,12.211969109553872,2.6041542671216122,8.367363388963547
1965-09-01,7.546449164449001,1.713848847828,6.044721817498002
1965-10-01,12.093321520623872,1.7350280224906447,5.56443399036871
1965-11-01,25.953589022023,2.9902024095060002,7.022134425396999
1965-12-01,18.596285434173865,3.1431974204003224,5.680523928601936
1966-01-01,17.269924320693875,2.570237991989031,5.4025712391299985
1966-02-01,10.996109271796069,1.6813936959021427,4.080326181624643
1966-03-01,20.843364260625485,2.4380987956335485,5.528544670412904
1966-04-01,71.81550722847801,9.996960786982,16.957893067063008
1966-05-01,112.55428758233904,22.104916332342583,29.475079118034184
1966-06-01,73.54673318141501,16.002341065047997,23.083166875327002
1966-07-01,33.78398065029,6.813599725140001,13.443304365181936
1966-08-01,8.478593790872901,2.1690065389325808,5.404023619347096
1966-09-01,4.595616611222,1.6298327627790001,3.9286887917289994
1966-10-01,16.104010116102575,1.6685199699077415,5.545352089277421
1966-11-01,22.306728369536,3.6612078549670004,6.671118789985
1966-12-01,58.75351143535355,10.51454768677258,12.737949975345483
1967-01-01,45.60609985238808,5.3226629237893555,10.096664100786775
1967-02-01,38.613429019299645,5.267509992099641,10.64157223419643
1967-03-01,20.82999140126807,3.152377559508387,7.3225539448645165
1967-04-01,21.615797302736,3.080193349272,7.381616798061999
1967-05-01,101.66644164190551,17.778969885086127,27.589999209843864
1967-06-01,129.773363066841,32.812703359241,44.573916981710994
1967-07-01,35.77183244415678,10.181386280117422,18.86223543430452
1967-08-01,8.379512229773226,2.4441458126380646,8.563041936200321
1967-09-01,5.853970097157002,1.644425377933,5.83959457783
1967-10-01,48.66459336239129,6.682291765260967,12.381669233284837
1967-11-01,46.55735165192801,7.856093886394003,12.341369183805998
1967-12-01,72.17714929357064,6.436684222636453,12.482979604277418
1968-01-01,67.5849879466471,10.177942586143548,15.495809914876451
1968-02-01,70.26459416925,15.72911994537,24.994646158949994
1968-03-01,48.400397179881274,10.037554966290967,16.946445448819357
1968-04-01,32.626557846012,5.34867484034,8.425630630105
1968-05-01,80.16089248141836,16.195784103782902,19.275168139298707
1968-06-01,74.49584782021199,17.543910215727998,24.306388593084
1968-07-01,26.5869342789029,4.577290435015163,10.724055816705485
1968-08-01,13.591940408531611,2.855178548543226,8.362348566704517
1968-09-01,21.93805246054501,2.740863132721999,6.821075372747999
1968-10-01,29.03441417191355,4.067879491951935,7.845958891025806
1968-11-01,48.88925344132701,9.134363554718997,17.584582646968997
1968-12-01,33.237392427455816,4.71804343353871,9.157302941129034
1969-01-01,37.98949828759548,7.122390374441612,14.224273870975164
1969-02-01,12.85992414133607,2.2952523730639283,6.985887512815714
1969-03-01,19.28515211148291,2.6013134479548383,7.652682708550644
1969-04-01,62.189600965634995,8.005125452155001,19.091586366410997
1969-05-01,154.69886298171292,30.888857078543225,46.84795801373999
1969-06-01,112.882458220831,23.272332852235994,37.261723653543996
1969-07-01,22.07097265380968,4.087920512054517,10.796345986756453
1969-08-01,7.456072445702904,1.6335166932290324,6.939564021956129
1969-09-01,10.915785838438001,2.1109831880540004,6.974798096161999
1969-10-01,18.233391338168705,2.6793766010070974,6.588307236621288
1969-11-01,17.868109797031,3.414879602914,6.4758363741239995
1969-12-01,13.534585091656455,2.465529599356452,5.433856787831615
1970-01-01,19.227376609136126,5.512056957885484,9.935851813227094
1970-02-01,16.983494193593575,3.659113082499643,8.032589422691785
1970-03-01,26.80257163604129,4.3078053962429035,10.026319572158707
1970-04-01,44.43923261843001,4.812674682425998,11.687504869728997
1970-05-01,106.4691250445739,18.581332312064518,30.532037402942894
1970-06-01,115.83599975242099,26.829155370211996,38.48691811164201
1970-07-01,31.49912166926031,6.9118409152964535,16.44404064177193
1970-08-01,10.694706774960002,1.9212523966161286,9.586111349376774
1970-09-01,9.845088097571999,1.501378105838,7.5461376791319985
1970-10-01,11.037075724123545,1.7249983779725806,5.109574082880969
1970-11-01,26.984369447567996,4.345333439537999,7.218351297208999
1970-12-01,17.06872855552548,5.3426948094251605,8.08261465621161
1971-01-01,46.62703180033935,6.069222893244193,12.28156461190645
1971-02-01,59.48235869504036,8.923609353025714,19.384085237497505
1971-03-01,21.035507769220644,4.228801393112904,8.415154919126127
1971-04-01,35.954533045483,4.997744155469001,12.596211367856998
1971-05-01,157.7378361362197,24.817953443412577,40.87870272487258
1971-06-01,135.31326157497202,28.779468768388003,39.75609807208
1971-07-01,94.09264418841677,22.724635096170964,33.413340526460324
1971-08-01,25.837725314083546,5.736207638057417,15.73896942040548
1971-09-01,11.602648718219,3.010146908743,9.480650276682
1971-10-01,18.540802682987415,3.0111952410464515,6.057722599575483
1971-11-01,35.91082127266399,3.8885260637339987,6.2979405023210004
1971-12-01,25.177157214840964,2.9421478067003224,6.253072306008388
1972-01-01,36.57199346464259,3.7083925520535486,8.525983404497419
1972-02-01,66.16973398229999,7.1980448631,15.259411804649998
1972-03-01,96.75904984660453,16.967920580205483,35.81298321697451
1972-04-01,53.78474546227901,8.104432634584,19.040059143819995
1972-05-01,174.30582235765067,27.84719839080484,49.62867238914001
1972-06-01,174.047366883026,37.09842983584398,57.59445630186302
1972-07-01,89.44153812739935,21.86373900610354,34.776751037176446
1972-08-01,29.895757850852902,7.289094393070644,17.475257999310966
1972-09-01,21.799167764959005,4.238852655869,12.885486837859998
1972-10-01,13.96209640562226,3.1742089350987097,7.218658519774839
1972-11-01,20.520784829245997,3.622932916772001,7.456826343694
1972-12-01,52.83000155609129,10.552784564689354,16.729273501262902
1973-01-01,36.9934486271371,8.17027813384355,14.222300826151935
1973-02-01,14.117242713934283,3.0693034989685715,7.2060611114003565
1973-03-01,19.389650411379673,2.5839944989509678,6.6409126307738715
1973-04-01,40.256513392264004,5.142698095261999,9.789398298472
1973-05-01,72.04926675873195,13.991116606563871,19.117242343239678
1973-06-01,51.058522139455995,9.625368242749998,17.508872837040006
1973-07-01,20.732654523322264,3.049943649102581,11.652592633235807
1973-08-01,10.273251612465483,1.3510972495045157,7.776966263480322
1973-09-01,8.821915464921,1.3046892865759998,9.151514125052
1973-10-01,14.739960192712255,2.0365567707067744,5.189135288484193
1973-11-01,23.289332399384993,6.581637553465001,11.038548809132
1973-12-01,28.776557309344845,7.439877036112257,11.461125075181936
1974-01-01,73.67849025257709,16.87717878727064,28.48133134320291
1974-02-01,27.311507913063213,4.118220190806428,10.807923597161784
1974-03-01,28.55785077137033,4.8347727844461295,10.34606244712258
1974-04-01,59.25762743251001,7.822019280503999,20.103366187619
1974-05-01,109.36606637520866,18.329641214568387,34.85483245916226
1974-06-01,220.847988567531,45.492468303646014,64.470692892567
1974-07-01,112.8429458668703,25.042542577989682,37.28460062109775
1974-08-01,37.00869405218323,7.607503635885483,18.582181817474517
1974-09-01,15.303726693762,3.350647554969001,12.869299040324998
1974-10-01,6.744406139325484,1.791451623754839,4.10367746724
1974-11-01,17.747885903618,3.2901533308279998,6.47030515001
1974-12-01,46.24590530865291,6.056041857689032,9.817743157836773
1975-01-01,55.23087739961999,7.703808319085806,17.454568432067415
1975-02-01,22.475475877126065,4.407486896071072,10.775541259985356
1975-03-01,20.068332158235485,4.583876385559356,10.314840839688388
1975-04-01,27.900107962701,3.4456222598069997,10.059069071402
1975-05-01,123.05471338347868,18.440835078610647,31.255770339929033
1975-06-01,147.29897116045797,34.236644327483,46.513469978027
1975-07-01,72.08372196740417,19.96446413654613,30.585428361238073
1975-08-01,22.45538755353484,4.731544175430969,12.801023468421288
1975-09-01,10.400456978833999,3.0326399242099997,8.403939925303
1975-10-01,23.14821858942387,3.584035921389677,7.684351904856776
1975-11-01,66.087282809899,8.697132559140998,11.966218155800998
1975-12-01,129.13230344828807,21.611536378468063,36.03919828663742
1976-01-01,56.9611829027884,8.944716495893225,20.413021261959674
1976-02-01,33.02568478092,5.58990182868,12.251664667320004
1976-03-01,17.847898571364194,2.8949134790109676,8.05795159592129
1976-04-01,46.862314655168994,5.544183790977001,16.450134244556995
1976-05-01,131.89449312507,22.982464555339348,36.99016935356516
1976-06-01,100.601243459002,22.637969406792998,30.553122797079997
1976-07-01,73.59303731590451,19.530796191974517,29.146366196698075
1976-08-01,34.110638316601936,7.103756062222257,16.67027398036839
1976-09-01,14.308229059578998,3.610530137786,11.131673479965999
1976-10-01,9.744886650845805,1.8701085171474194,7.654399988304194
1976-11-01,19.893330694470997,2.2483859686470002,5.664898509737999
1976-12-01,23.631194385642583,1.960612813946129,4.923559801491291
1977-01-01,35.14178259840677,2.785226801986452,5.367960744522581
1977-02-01,27.332877019388572,2.8152710418996425,5.0818121547374995
1977-03-01,20.835581694933868,2.0741633704161293,4.700331702463549
1977-04-01,54.498518785659,6.608802848686998,9.029430758686
1977-05-01,47.29408537099161,8.26897604733871,10.999259031678386
1977-06-01,45.66909935628299,8.915719740083,15.746337890270002
1977-07-01,12.361993591853226,2.016579691871612,7.554514594128386
1977-08-01,9.586832972251935,1.4529465540367743,8.831111132622581
1977-09-01,13.575464570810999,2.195357953165,7.997545976108
1977-10-01,13.596626389986776,2.2307463998593553,4.973278704143225
1977-11-01,73.24896265731198,10.451210207607001,11.689628633253998
1977-12-01,112.88792398126644,21.786835930331613,47.180836251925165
1978-01-01,18.208920101680647,3.580564824015484,8.142582430584193
1978-02-01,17.638756146333215,2.926667495365714,7.669567444151785
1978-03-01,46.90130329970128,6.716171502526453,13.45095904833871
1978-04-01,57.82930679193199,9.072406293482999,17.297525329980996
1978-05-01,85.8823114177684,15.569844768081287,23.588426812205807
1978-06-01,88.90927396639603,19.062504964542004,28.818970769953
1978-07-01,31.746821004776127,6.7884982104445175,18.444096083249033
1978-08-01,12.064748908554195,2.646556461887419,10.212589618618063
1978-09-01,18.804434659932998,2.736492899335001,8.244789806214
1978-10-01,8.325134749066452,1.9421611910622585,5.448809909940969
1978-11-01,24.812901474322004,2.835044965844,5.785028013661
1978-12-01,20.536190411942904,2.5371255499325813,5.7726084881525805
1979-01-01,10.925653498411936,1.5382990115748387,4.572138595754515
1979-02-01,18.778074372218573,2.5245278153271435,5.603539947552856
1979-03-01,42.8944329113342,5.72512752986032,9.348277237977097
1979-04-01,49.52909147718999,4.945527889600999,9.366146386362999
1979-05-01,114.66879789249677,21.120878495692263,27.506692872863226
1979-06-01,58.091652940438,12.793419329314004,18.279808435564
1979-07-01,22.254557167037422,4.793101347022256,12.723745879511613
1979-08-01,8.103304223455162,2.6077441125638696,6.048049199261613
1979-09-01,7.726572628216001,1.6528071646450002,9.154062641281998
1979-10-01,8.452076433827418,1.9247691663241937,4.002641130250646
1979-11-01,9.589094361743003,2.192677291649,4.4081118893369995
1979-12-01,78.50069401074192,12.78120167552129,12.486806945855804
1980-01-01,16.639536499673223,6.380562058775806,7.332108597110323
1980-02-01,18.767244224429998,6.174664248090001,6.95263544391
1980-03-01,30.6254829980429,5.477483001145162,11.707591257683221
1980-04-01,81.53504786540101,13.413331743837999,24.4959604448
1980-05-01,96.97279636912062,24.296768172677414,32.39862001591547
1980-06-01,55.047884495357,15.565317726347995,22.774786972548007
1980-07-01,23.489747167644197,4.410376323650322,11.832221922350323
1980-08-01,10.881278258822906,2.1313268634890323,7.6406069434751585
1980-09-01,10.176206428492,2.1465585868349994,6.811919592217999
1980-10-01,8.65576590842516,1.4172673268167744,4.302452598713226
1980-11-01,49.21264127301599,8.946405763282003,10.787746495253002
1980-12-01,112.68662773696354,22.582612406765808,33.01443836243129
1981-01-01,33.6939696146971,9.775404904338389,15.010842804900966
1981-02-01,57.01059123356999,11.232453812649641,20.304473783434286
1981-03-01,29.381679195268063,5.2758122437045145,11.84421547722484
1981-04-01,54.89216071475501,6.758230850306,13.32194383962
1981-05-01,64.38782409654485,12.64665097993742,19.721998850491936
1981-06-01,57.82505926488201,10.104763023510998,17.619497319320008
1981-07-01,24.05785619419839,3.4071104344403222,10.631660685284514
1981-08-01,9.906374888946774,1.940215549639355,7.065016788632904
1981-09-01,9.142764219328999,2.014630396662,6.9325682383360006
1981-10-01,21.931233581098066,2.973826137473226,7.442891410147741
1981-11-01,21.682105919460998,3.947595006576,6.720097496346
1981-12-01,20.94200736732,5.494884160349999,9.700511411256775
1982-01-01,33.74365197948193,3.7022176525141925,10.006771813261935
1982-02-01,77.06626106347072,17.46725718510964,26.853675062871428
1982-03-01,40.786773451257076,8.017586387246128,14.70095601958645
1982-04-01,39.219389992991,5.8075115901790015,13.078834269175994
1982-05-01,115.37622580629095,21.020390226709353,32.19724156141161
1982-06-01,139.68342888932904,32.357991430115,45.218823733187
1982-07-01,52.44481936115711,10.49044182895548,21.460799407760312
1982-08-01,19.21825127682871,3.0713731081548383,9.83267801101258
1982-09-01,13.72819620458,2.805529372321,7.613069266490998
1982-10-01,20.654929345540648,3.961663912301613,7.5895270052738715
1982-11-01,20.018302379231,4.4560617502570015,6.9296138472990005
1982-12-01,38.29396833411289,8.34068161151613,11.365012215783867
1983-01-01,57.61740299584646,8.923287036840966,16.93863547972742
1983-02-01,30.649427045305718,5.421796355611073,12.304691450623931
1983-03-01,52.69650132418643,8.547504208217415,19.03513262140645
1983-04-01,52.39706893609501,7.360256456474999,16.999377247917998
1983-05-01,107.6616753542787,23.614880227983875,38.06198941591547
1983-06-01,71.493893919201,20.204457331409003,35.552396062287
1983-07-01,40.005027515788065,9.713993884215482,21.095557753794193
1983-08-01,17.58548360987516,2.6778968173896773,12.483947857755485
1983-09-01,15.446509675285002,2.5265517956770003,9.481216613622
1983-10-01,8.020217113677097,2.0348668943535477,5.612892336605806
1983-11-01,51.033490046708,8.311796905165002,12.573255843889
1983-12-01,17.78590294536774,5.351747065998387,6.890594145579676
1984-01-01,86.38913730673453,11.677118676524518,22.89136651820032
1984-02-01,28.18441203591,5.73241368453,12.566050020029998
1984-03-01,41.23160371422677,6.626635459205805,13.774803298884194
1984-04-01,38.986304586385,6.449379000077002,12.235879489782002
1984-05-01,82.39109081327126,16.12331124439645,22.772161726797098
1984-06-01,119.352149839156,25.956779386784998,34.634986853181
1984-07-01,59.114825268606765,10.973527238775484,22.406061432954193
1984-08-01,15.959402372600323,2.8369278839283862,11.668778908359673
1984-09-01,11.681945328767998,1.749971705651,10.114126460919003
1984-10-01,16.60178374849548,2.603852829718064,6.477414809982579
1984-11-01,25.641169249071996,3.8517613573789995,7.505314224706999
1984-12-01,17.94039418191968,2.570850001262902,6.2304096939416125
1985-01-01,9.7834706385,1.6186275123870972,5.0955344074490325
1985-02-01,11.000822004189644,1.6241734386428575,4.857906800244643
1985-03-01,19.116319762095483,1.8149911446319353,6.001335536178389
1985-04-01,82.77283388146498,9.495224013938001,17.265470659176994
1985-05-01,115.28274367332384,21.075233565221616,27.55428344475678
1985-06-01,89.14122669912199,23.104036391565998,32.054170539702994
1985-07-01,27.272704371975486,4.270929553875483,12.36154600298129
1985-08-01,10.063432910662257,1.7427192435145158,6.714253264503871
1985-09-01,10.683851983609998,2.0458827568010003,6.641225638502002
1985-10-01,37.953444547237744,4.285115380775806,6.447883078901612
1985-11-01,52.744573282479,6.397342074239999,8.330448268389002
1985-12-01,9.395593775867416,1.9697198773200002,4.654056493785483
1986-01-01,17.917539746050647,4.886610883389677,6.516281966106776
1986-02-01,50.398253498482504,8.996747723562857,15.864857379177858
1986-03-01,65.56549435987452,12.457549248778063,22.874604771669677
1986-04-01,53.105745227015,10.175838309481,16.306577269215996
1986-05-01,84.02268013401094,16.8355347532471,23.38564164981871
1986-06-01,61.195736269628995,13.572765031397001,23.801027263624004
1986-07-01,25.57244213002742,2.8621024743580645,10.071873157961612
1986-08-01,10.978405044032904,1.5097629373722579,7.339699338999675
