Date,S1,S2,S3,C1,C2,G
1950-01-01,-15.811075261808046,-13.993790344269039,-15.215322523155525,-15.575473993114278,-15.096948099490778,-12.819802057318052
1950-02-01,-6.798437504725074,-6.440803561372943,-6.980750008838783,-5.922689505461492,-6.543018977466267,-3.595168419608732
1950-03-01,-3.6288709680324485,-3.701209664909592,-3.799935477929971,-1.3546280463964917,-3.0666985862721257,1.5693163497145428
1950-04-01,-0.6187708357944053,-0.44333335310220684,-0.3375000146528085,2.41615986396261,0.4045963511375391,5.119912878336444
1950-05-01,3.510436818572962,4.003145182270916,4.23677419600107,7.422669515683395,5.137578119209224,10.256884160785324
1950-06-01,8.64809722973215,8.449583333140863,8.461666677830118,11.950690480911467,9.576322922487934,14.76676324348062
1950-07-01,12.77611561261108,12.861048338490155,13.03370964104129,16.257034240724767,13.847704127057156,18.923513565736023
1950-08-01,13.61731183024785,13.293628982574715,13.49961294301095,16.654797563907355,14.319604332481251,18.778627192400666
1950-09-01,10.6093958227339,10.061749987490481,9.760033331519613,12.635003406943122,10.908437496873857,14.58715151446185
1950-10-01,2.4364112927513304,2.4204032340357364,2.2763870951509277,4.339211654047579,3.0989994963366287,6.684483141717745
1950-11-01,-2.104083330852964,-2.47249998462697,-2.773666660481442,-0.9420561187026273,-2.071419270568972,1.2416761331648292
1950-12-01,-2.7528629055567166,-1.8311290436274117,-2.6310000085301946,-2.2195803139220796,-2.6338634066117517,-0.3178830639688594
1951-01-01,-6.739784955998671,-6.085403238537332,-7.088161309520083,-6.109007573560365,-6.928054433130663,-3.861127198591646
1951-02-01,-5.303958343044812,-4.6079464543943445,-5.291571419147244,-4.09821428738761,-4.959891184831105,-0.9659983792290843
1951-03-01,-4.119717744802705,-4.152822597051462,-4.371741932390198,-2.027628372815255,-3.5995917340122796,0.5903702326383227
1951-04-01,2.448062504133364,3.187083334227401,2.917500006556511,5.268906457056008,3.555940100716546,7.819070069024432
1951-05-01,5.378057796310043,5.570241943698739,5.563161266655211,8.911145487830153,6.482293350173675,11.19786473453887
1951-06-01,10.29066666127571,10.242249965171023,10.207999991824229,13.517947274536747,11.257640628892107,15.796681813982811
1951-07-01,13.381881715649477,13.1925000373875,13.265387108237032,16.8011948735678,14.338629022144302,18.752193916701863
1951-08-01,12.48334680104188,12.056451590767798,12.228741961669538,15.949713627789254,13.486028228185482,17.743931443287618
1951-09-01,10.15165277355894,10.598166665062314,10.039833340216425,11.991236391443374,10.594463538298438,14.172310606352118
1951-10-01,3.04659945932843,3.009677413391368,2.8301612918535555,4.787605330639427,3.476897683620712,6.752512833678304
1951-11-01,-2.4272361137386826,-2.5613333211125195,-3.244433320990453,-1.4751513618621057,-2.755398438710834,0.5470189387236297
1951-12-01,-6.390362914537971,-7.90104836513318,-8.464451581960725,-6.791948650635411,-7.738412301381955,-5.460687320467901
1952-01-01,-9.359159951586706,-9.648064503154801,-10.706645182490108,-9.936856483541984,-10.30664818638414,-7.954155062865527
1952-02-01,-5.086702576689635,-5.094396551595678,-5.354965519314184,-4.255274458438223,-4.871231141483512,-1.1992789960405004
1952-03-01,-3.155961026703208,-3.053870960643457,-3.132258081976927,-0.4576333081332532,-2.3398941523591676,2.097531154664244
1952-04-01,1.9032569503735024,3.231583329786856,2.977466666015486,5.100301018392756,3.4798307269734035,7.946979168320604
1952-05-01,5.789442208224799,6.114354835378549,6.007806447851321,8.848443057653718,6.817016126817439,11.734166057965263
1952-06-01,7.738513874284564,7.734083363258594,8.151599959482748,11.258384360811108,9.090182291613017,14.12651704162936
1952-07-01,13.061310505014799,13.55056447449231,13.712967765259169,16.386678734263153,14.396544863135098,18.885645147228843
1952-08-01,12.717150547144621,12.84217742251293,12.920290301487807,15.632639898448165,13.625393132715681,17.688905802041763
1952-09-01,11.038881919142382,11.225583310114844,11.114733303189276,13.024113949197547,11.599158854513849,15.342407199227454
1952-10-01,7.3459005372969335,7.15225806482918,7.005225800356318,8.21871461332171,7.292933465817558,10.708958941111202
1952-11-01,-3.045520836537859,-1.6425833278646071,-3.2490999891174335,-2.4966394550908295,-3.57930989494974,-1.6376382590102196
1952-12-01,-4.800409946553359,-5.229274200840342,-5.972774208270973,-3.6940783418255125,-5.267787297928582,-2.2570747799409365
1953-01-01,-1.9935013493425362,-2.8087903271038708,-2.763935483012708,-1.2350098751311824,-2.001219758988854,1.621603737490547
1953-02-01,-2.993653266946509,-3.2310714475012263,-3.3784285793213966,-0.8722612934683915,-2.531852678783823,1.6328226487191606
1953-03-01,-1.785571238191509,-1.6461290277540694,-1.7196774314367962,1.0670918345041196,-0.8535534248203821,3.4780058645545675
1953-04-01,0.5328194439721599,0.6620833466760818,0.5270333454509574,3.536996600681561,1.3580703154046216,5.9219981081046456
1953-05-01,4.159791663919716,4.45370965995375,4.304612915326031,7.3981451607140025,5.22526714185454,9.747188426047089
1953-06-01,6.32858331757339,5.985499982349577,6.10193332420041,9.714331630128267,7.255817713819372,12.020189399658472
1953-07-01,12.14008736161501,12.283145175081115,12.470064529560268,15.86752140094095,13.534306954590491,18.127159094267782
1953-08-01,12.406874989659874,12.349274166745532,12.225354848754023,15.425125082336288,13.040385591596051,17.36697214200245
1953-09-01,9.540027774430607,9.496999968588359,9.397133330280582,11.844547622411365,10.040109372636648,13.91193371066525
1953-10-01,5.000356192812974,5.271209650739066,4.7462580412986775,6.6661323241215635,5.152880544716407,8.614926678078895
1953-11-01,-0.5390138825893201,0.278750003750126,-0.40906667768955246,0.8529166681609659,-0.1771458362331027,2.7807954563635815
