,C1,C2,G
1954-09-24,90.6139104,4.275843897,37.37823804
1954-09-25,90.04757346,4.162576509,36.8119011
1954-09-26,88.91489958,3.907724886,35.11289028
1954-09-27,87.49905722999999,3.567922722,33.13071099
1954-09-28,86.36638334999999,3.39802164,31.71486864
1954-09-29,82.96836171,3.992675427,31.43170017
1954-09-30,73.34063373,4.0776259679999995,34.82972181
1954-10-01,72.49112832,4.105942815,39.6435858
1954-10-02,66.54459045,4.332477591,35.67922722
1954-10-03,65.69508504,4.332477591,31.43170017
1954-10-04,65.1287481,4.332477591,31.43170017
1954-10-05,65.69508504,4.134259662,31.71486864
1954-10-06,65.1287481,5.210299848,31.71486864
1954-10-07,65.1287481,5.833270482,31.99803711
1954-10-08,63.71290575,5.833270482,31.99803711
1954-10-09,63.71290575,5.833270482,31.1485317
1954-10-10,64.27924269,5.408517777,31.1485317
1954-10-11,67.96043279999999,8.919806805,34.546553339999996
1954-10-12,70.50894903,10.986936636,43.60794438
1954-10-13,53.8020093,7.0225780559999995,33.980216399999996
1954-10-14,45.3069552,6.059805258,17.83961361
1954-10-15,43.60794438,5.720003094,25.711697076
1954-10-16,43.32477591,5.833270482,33.69704793
1954-10-17,34.546553339999996,4.332477591,28.03367853
1954-10-18,31.1485317,3.879408039,18.632485326
1954-10-19,31.1485317,3.482972181,14.215057194
1954-10-20,31.1485317,4.898814531,13.846938182999999
1954-10-21,45.3069552,7.419013914,29.449520879999998
1954-10-22,52.952503889999996,12.74258115,82.40202477
1954-10-23,57.20003094,14.724760439999999,91.46341581
1954-10-24,57.76636788,15.942384860999999,95.14460592
1954-10-25,57.76636788,14.724760439999999,96.2772798
1954-10-26,56.633694,8.21188563,89.76440499
1954-10-27,53.8020093,7.164162290999999,88.34856264
1954-10-28,33.980216399999996,15.064562603999999,80.70301395
1954-10-29,31.1485317,17.018425047,67.67726433
1954-10-30,36.8119011,18.151098927,67.39409586
1954-10-31,42.4752705,16.678622883,69.37627515
1954-11-01,50.9703246,17.386544058,71.35845444
1954-11-02,45.3069552,19.680208665,75.60598148999999
1954-11-03,39.6435858,18.915653796,75.60598148999999
1954-11-04,25.4851623,21.096051015,68.24360127
1954-11-05,25.4851623,22.143774353999998,63.42973728
1954-11-06,25.4851623,28.60001547,64.27924269
1954-11-07,22.6534776,29.16635241,63.42973728
1954-11-08,19.8217929,23.219814539999998,60.88122105
1954-11-09,18.40595055,20.897833086,64.56241116
1954-11-10,16.990108199999998,19.113871725,55.50102012
1954-11-11,14.1584235,18.151098927,61.73072646
1954-11-12,14.1584235,17.584761987,55.78418859
1954-11-13,15.57426585,16.678622883,52.952503889999996
1954-11-14,15.57426585,16.848523965,53.8020093
1954-11-15,16.083969096,16.848523965,55.78418859
1954-11-16,17.244959823,16.112285943,53.8020093
1954-11-17,19.53862443,14.894661522,55.50102012
1954-11-18,20.303179299,16.678622883,56.35052553
1954-11-19,30.86536323,26.419618251,68.80993821
1954-11-20,36.8119011,28.88318394,86.64955182
1954-11-21,32.28120558,26.419618251,83.81786712
1954-11-22,29.449520879999998,23.871102021,76.4554869
1954-11-23,28.60001547,23.871102021,73.90697066999999
1954-11-24,27.18417312,24.777241125,73.90697066999999
1954-11-25,25.76833077,25.683380229,73.05746526
1954-11-26,29.449520879999998,30.01585782,77.02182384
1954-11-27,40.209922739999996,31.99803711,89.19806805
1954-11-28,44.45744979,29.732689349999998,95.71094286
1954-11-29,39.6435858,27.382391049,90.6139104
1954-11-30,36.8119011,24.097636797,83.25153018
1954-12-01,36.8119011,22.568527059,77.02182384
